gene	dir	proportion_retained	num_seqs_unaligned	num_seqs_aligned	kingdom	phylum	class	order	family	genus	species	subspecies	different_genbank_species
Steromphala-rarilineata-COI	Gastropoda/Trochida/Trochidae/Steromphala-rarilineata	1.0	9	9	Animalia	Mollusca	Gastropoda	Trochida	Trochidae	Steromphala	Steromphala rarilineata		Gibbula rarilineata
Steromphala-umbilicalis-COI	Gastropoda/Trochida/Trochidae/Steromphala-umbilicalis	1.0	5	5	Animalia	Mollusca	Gastropoda	Trochida	Trochidae	Steromphala	Steromphala umbilicalis		Gibbula umbilicalis
Steromphala-umbilicaris-COI	Gastropoda/Trochida/Trochidae/Steromphala-umbilicaris	1.0	14	14	Animalia	Mollusca	Gastropoda	Trochida	Trochidae	Steromphala	Steromphala umbilicaris		Gibbula umbilicaris
Steromphala-varia-COI	Gastropoda/Trochida/Trochidae/Steromphala-varia	1.0	5	5	Animalia	Mollusca	Gastropoda	Trochida	Trochidae	Steromphala	Steromphala varia		Gibbula varia
Sthenoteuthis-oualaniensis-COI	Cephalopoda/Oegopsida/Ommastrephidae/Sthenoteuthis-oualaniensis	1.0	6	6	Animalia	Mollusca	Cephalopoda	Oegopsida	Ommastrephidae	Sthenoteuthis	Sthenoteuthis oualaniensis		
Stramonita-brasiliensis-COI	Gastropoda/Neogastropoda/Muricidae/Stramonita-brasiliensis	1.0	14	14	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Stramonita	Stramonita brasiliensis		
Stramonita-haemastoma-COI	Gastropoda/Neogastropoda/Muricidae/Stramonita-haemastoma	1.0	11	11	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Stramonita	Stramonita haemastoma		
Strepsitaurus-milyeringus-COI	Gastropoda/Stylommatophora/Camaenidae/Strepsitaurus-milyeringus	1.0	3	3	Animalia	Mollusca	Gastropoda	Stylommatophora	Camaenidae	Strepsitaurus	Strepsitaurus milyeringus		
Strepsitaurus-ningaloo-COI	Gastropoda/Stylommatophora/Camaenidae/Strepsitaurus-ningaloo	1.0	8	8	Animalia	Mollusca	Gastropoda	Stylommatophora	Camaenidae	Strepsitaurus	Strepsitaurus ningaloo		
Strepsitaurus-rugus-COI	Gastropoda/Stylommatophora/Camaenidae/Strepsitaurus-rugus	1.0	28	28	Animalia	Mollusca	Gastropoda	Stylommatophora	Camaenidae	Strepsitaurus	Strepsitaurus rugus		
Strepsitaurus-williami-COI	Gastropoda/Stylommatophora/Camaenidae/Strepsitaurus-williami	1.0	10	10	Animalia	Mollusca	Gastropoda	Stylommatophora	Camaenidae	Strepsitaurus	Strepsitaurus williami		
Striatura-exigua-COI	Gastropoda/Stylommatophora/Gastrodontidae/Striatura-exigua	1.0	3	3	Animalia	Mollusca	Gastropoda	Stylommatophora	Gastrodontidae	Striatura	Striatura exigua		
Striatura-ferrea-COI	Gastropoda/Stylommatophora/Gastrodontidae/Striatura-ferrea	1.0	9	9	Animalia	Mollusca	Gastropoda	Stylommatophora	Gastrodontidae	Striatura	Striatura ferrea		
Striatura-milium-COI	Gastropoda/Stylommatophora/Gastrodontidae/Striatura-milium	1.0	5	5	Animalia	Mollusca	Gastropoda	Stylommatophora	Gastrodontidae	Striatura	Striatura milium		Vertigo sp. BOLD:AAM7932
Strioterebrum-nitidum-COI	Gastropoda/Neogastropoda/Terebridae/Strioterebrum-nitidum	1.0	4	4	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Strioterebrum	Strioterebrum nitidum		Strioterebrum arabellum
Strioterebrum-plumbeum-COI	Gastropoda/Neogastropoda/Terebridae/Strioterebrum-plumbeum	1.0	6	6	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Strioterebrum	Strioterebrum plumbeum		
Strioterebrum-varium-COI	Gastropoda/Neogastropoda/Terebridae/Strioterebrum-varium	1.0	3	3	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Strioterebrum	Strioterebrum varium		
Strobilops-labyrinthicus-COI	Gastropoda/Stylommatophora/Strobilopsidae/Strobilops-labyrinthicus	1.0	22	22	Animalia	Mollusca	Gastropoda	Stylommatophora	Strobilopsidae	Strobilops	Strobilops labyrinthicus		
Strophocheilus-oblongus-COI	Gastropoda/Stylommatophora/Strophocheilidae/Strophocheilus-oblongus	1.0	21	21	Animalia	Mollusca	Gastropoda	Stylommatophora	Strophocheilidae	Strophocheilus	Strophocheilus oblongus		Megalobulimus oblongus lorentzianus
Strophocheilus-oblongus-CYTB	Gastropoda/Stylommatophora/Strophocheilidae/Strophocheilus-oblongus	1.0	21	21	Animalia	Mollusca	Gastropoda	Stylommatophora	Strophocheilidae	Strophocheilus	Strophocheilus oblongus		Megalobulimus oblongus lorentzianus
Succinea-ovalis-COI	Gastropoda/Stylommatophora/Succineidae/Succinea-ovalis	1.0	32	32	Animalia	Mollusca	Gastropoda	Stylommatophora	Succineidae	Succinea	Succinea ovalis		Succinea sp. BOLD:AAV0533
Succinea-putris-COI	Gastropoda/Stylommatophora/Succineidae/Succinea-putris	1.0	201	201	Animalia	Mollusca	Gastropoda	Stylommatophora	Succineidae	Succinea	Succinea putris		Succinea sp. BOLD:AAN9260
Syntomodrillia-carolinae-COI	Gastropoda/Neogastropoda/Drilliidae/Syntomodrillia-carolinae	1.0	16	16	Animalia	Mollusca	Gastropoda	Neogastropoda	Drilliidae	Syntomodrillia	Syntomodrillia carolinae		Splendrillia carolinae
Tagelus-divisus-COI	Bivalvia/Cardiida/Solecurtidae/Tagelus-divisus	1.0	7	7	Animalia	Mollusca	Bivalvia	Cardiida	Solecurtidae	Tagelus	Tagelus divisus		
Tagelus-plebeius-COI	Bivalvia/Cardiida/Solecurtidae/Tagelus-plebeius	1.0	15	15	Animalia	Mollusca	Bivalvia	Cardiida	Solecurtidae	Tagelus	Tagelus plebeius		
Tegillarca-granosa-COI	Bivalvia/Arcida/Arcidae/Tegillarca-granosa	1.0	3	3	Animalia	Mollusca	Bivalvia	Arcida	Arcidae	Tegillarca	Tegillarca granosa		
Tegula-funebralis-COI	Gastropoda/Trochida/Tegulidae/Tegula-funebralis	1.0	34	34	Animalia	Mollusca	Gastropoda	Trochida	Tegulidae	Tegula	Tegula funebralis		Chlorostoma funebralis
Tegula-pulligo-COI	Gastropoda/Trochida/Tegulidae/Tegula-pulligo	1.0	21	21	Animalia	Mollusca	Gastropoda	Trochida	Tegulidae	Tegula	Tegula pulligo		
Tegula-regina-COI	Gastropoda/Trochida/Tegulidae/Tegula-regina	1.0	10	10	Animalia	Mollusca	Gastropoda	Trochida	Tegulidae	Tegula	Tegula regina		
Tenuistemma-lateralis-COI	Gastropoda/Stylommatophora/Urocoptidae/Tenuistemma-lateralis	1.0	4	4	Animalia	Mollusca	Gastropoda	Stylommatophora	Urocoptidae	Tenuistemma	Tenuistemma lateralis		
Terebra-argosyia-COI	Gastropoda/Neogastropoda/Terebridae/Terebra-argosyia	1.0	24	24	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra argosyia		
Terebra-argus-COI	Gastropoda/Neogastropoda/Terebridae/Terebra-argus	1.0	6	6	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra argus		
Terebra-babylonia-COI	Gastropoda/Neogastropoda/Terebridae/Terebra-babylonia	1.0	11	11	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra babylonia		
Terebra-cingulifera-COI	Gastropoda/Neogastropoda/Terebridae/Terebra-cingulifera	1.0	6	6	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra cingulifera		
Terebra-consobrina-COI	Gastropoda/Neogastropoda/Terebridae/Terebra-consobrina	1.0	4	4	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra consobrina		
Terebra-dislocata-COI	Gastropoda/Neogastropoda/Terebridae/Terebra-dislocata	1.0	4	4	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra dislocata		
Terebra-elata-COI	Gastropoda/Neogastropoda/Terebridae/Terebra-elata	1.0	7	7	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra elata		
Terebra-funiculata-COI	Gastropoda/Neogastropoda/Terebridae/Terebra-funiculata	1.0	13	13	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra funiculata		
Terebra-guttata-COI	Gastropoda/Neogastropoda/Terebridae/Terebra-guttata	1.0	15	15	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra guttata		
Terebra-laevigata-COI	Gastropoda/Neogastropoda/Terebridae/Terebra-laevigata	1.0	19	19	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra laevigata		
Terebra-larvaeformis-COI	Gastropoda/Neogastropoda/Terebridae/Terebra-larvaeformis	1.0	4	4	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra larvaeformis		
Terebra-specillata-COI	Gastropoda/Neogastropoda/Terebridae/Terebra-specillata	1.0	3	3	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra specillata		
Terebra-subulata-COI	Gastropoda/Neogastropoda/Terebridae/Terebra-subulata	1.0	14	14	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra subulata		
Terebra-succincta-COI	Gastropoda/Neogastropoda/Terebridae/Terebra-succincta	1.0	16	16	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra succincta		
Terebra-textilis-COI	Gastropoda/Neogastropoda/Terebridae/Terebra-textilis	1.0	15	15	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra textilis		
Teredothyra-dominicensis-COI	Bivalvia/Myida/Teredinidae/Teredothyra-dominicensis	1.0	4	4	Animalia	Mollusca	Bivalvia	Myida	Teredinidae	Teredothyra	Teredothyra dominicensis		
Terenolla-pygmaea-COI	Gastropoda/Neogastropoda/Terebridae/Terenolla-pygmaea	1.0	9	9	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terenolla	Terenolla pygmaea		
Terua-arcuatilis-COI	Bivalvia/Mytilida/Mytilidae/Terua-arcuatilis	1.0	4	4	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Terua	Terua arcuatilis		
Terua-pacifica-COI	Bivalvia/Mytilida/Mytilidae/Terua-pacifica	1.0	6	6	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Terua	Terua pacifica		Adipicola pacifica
Terua-pacifica-ND4	Bivalvia/Mytilida/Mytilidae/Terua-pacifica	1.0	5	5	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Terua	Terua pacifica		Adipicola pacifica
Testacella-haliotidea-COI	Gastropoda/Stylommatophora/Testacellidae/Testacella-haliotidea	1.0	3	3	Animalia	Mollusca	Gastropoda	Stylommatophora	Testacellidae	Testacella	Testacella haliotidea		
Thaumeledone-peninsulae-COI	Cephalopoda/Octopoda/Megaleledonidae/Thaumeledone-peninsulae	1.0	3	3	Animalia	Mollusca	Cephalopoda	Octopoda	Megaleledonidae	Thaumeledone	Thaumeledone peninsulae		
Thaumeledone-peninsulae-COIII	Cephalopoda/Octopoda/Megaleledonidae/Thaumeledone-peninsulae	1.0	3	3	Animalia	Mollusca	Cephalopoda	Octopoda	Megaleledonidae	Thaumeledone	Thaumeledone peninsulae		
Thaumeledone-peninsulae-CYTB	Cephalopoda/Octopoda/Megaleledonidae/Thaumeledone-peninsulae	1.0	3	3	Animalia	Mollusca	Cephalopoda	Octopoda	Megaleledonidae	Thaumeledone	Thaumeledone peninsulae		
Theba-pisana-COI	Gastropoda/Stylommatophora/Helicidae/Theba-pisana	1.0	7	7	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Theba	Theba pisana		
Thetidos-tridentata-COI	Gastropoda/Neogastropoda/Raphitomidae/Thetidos-tridentata	1.0	3	3	Animalia	Mollusca	Gastropoda	Neogastropoda	Raphitomidae	Thetidos	Thetidos tridentata		
Thielea-helicoides-COI	Gastropoda/Pteropoda/Limacinidae/Thielea-helicoides	1.0	4	4	Animalia	Mollusca	Gastropoda	Pteropoda	Limacinidae	Thielea	Thielea helicoides		Limacina helicoides
Thyasira-flexuosa-COI	Bivalvia/Lucinida/Thyasiridae/Thyasira-flexuosa	1.0	4	4	Animalia	Mollusca	Bivalvia	Lucinida	Thyasiridae	Thyasira	Thyasira flexuosa		
Timoclea-ovata-COI	Bivalvia/Venerida/Veneridae/Timoclea-ovata	1.0	17	17	Animalia	Mollusca	Bivalvia	Venerida	Veneridae	Timoclea	Timoclea ovata		
Todaropsis-eblanae-COI	Cephalopoda/Oegopsida/Ommastrephidae/Todaropsis-eblanae	1.0	7	7	Animalia	Mollusca	Cephalopoda	Oegopsida	Ommastrephidae	Todaropsis	Todaropsis eblanae		
Tonicella-lineata-COI	Polyplacophora/Chitonida/Tonicellidae/Tonicella-lineata	1.0	29	29	Animalia	Mollusca	Polyplacophora	Chitonida	Tonicellidae	Tonicella	Tonicella lineata		
Tonicella-marmorea-COI	Polyplacophora/Chitonida/Tonicellidae/Tonicella-marmorea	1.0	120	120	Animalia	Mollusca	Polyplacophora	Chitonida	Tonicellidae	Tonicella	Tonicella marmorea		
Tonicella-undocaerulea-COI	Polyplacophora/Chitonida/Tonicellidae/Tonicella-undocaerulea	1.0	9	9	Animalia	Mollusca	Polyplacophora	Chitonida	Tonicellidae	Tonicella	Tonicella undocaerulea		
Tosapusia-duplex-COI	Gastropoda/Neogastropoda/Costellariidae/Tosapusia-duplex	1.0	3	3	Animalia	Mollusca	Gastropoda	Neogastropoda	Costellariidae	Tosapusia	Tosapusia duplex		Tosapusia aff. duplex MNHN-IM-2013-35967
Tosapusia-evelyniana-COI	Gastropoda/Neogastropoda/Costellariidae/Tosapusia-evelyniana	1.0	3	3	Animalia	Mollusca	Gastropoda	Neogastropoda	Costellariidae	Tosapusia	Tosapusia evelyniana		Tosapusia evelynae
Tresus-capax-COI	Bivalvia/Venerida/Mactridae/Tresus-capax	1.0	8	8	Animalia	Mollusca	Bivalvia	Venerida	Mactridae	Tresus	Tresus capax		
Trichotropis-cancellata-COI	Gastropoda/Littorinimorpha/Capulidae/Trichotropis-cancellata	1.0	44	44	Animalia	Mollusca	Gastropoda	Littorinimorpha	Capulidae	Trichotropis	Trichotropis cancellata		
Tridacna-noae-COI	Bivalvia/Cardiida/Cardiidae/Tridacna-noae	1.0	20	20	Animalia	Mollusca	Bivalvia	Cardiida	Cardiidae	Tridacna	Tridacna noae		
Triodopsis-vulgata-COI	Gastropoda/Stylommatophora/Polygyridae/Triodopsis-vulgata	1.0	11	11	Animalia	Mollusca	Gastropoda	Stylommatophora	Polygyridae	Triodopsis	Triodopsis vulgata		
Triopha-catalinae-COI	Gastropoda/Nudibranchia/Polyceridae/Triopha-catalinae	1.0	7	7	Animalia	Mollusca	Gastropoda	Nudibranchia	Polyceridae	Triopha	Triopha catalinae		
Triplostephanus-triseriatus-COI	Gastropoda/Neogastropoda/Terebridae/Triplostephanus-triseriatus	1.0	19	19	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Triplostephanus	Triplostephanus triseriatus		Cinguloterebra triseriata
Tritia-incrassata-COI	Gastropoda/Neogastropoda/Nassariidae/Tritia-incrassata	1.0	9	9	Animalia	Mollusca	Gastropoda	Neogastropoda	Nassariidae	Tritia	Tritia incrassata		
Tritia-obsoleta-COI	Gastropoda/Neogastropoda/Nassariidae/Tritia-obsoleta	1.0	37	37	Animalia	Mollusca	Gastropoda	Neogastropoda	Nassariidae	Tritia	Tritia obsoleta		
Tritia-reticulata-COI	Gastropoda/Neogastropoda/Nassariidae/Tritia-reticulata	1.0	10	10	Animalia	Mollusca	Gastropoda	Neogastropoda	Nassariidae	Tritia	Tritia reticulata		
Tritonia-hombergii-COI	Gastropoda/Nudibranchia/Tritoniidae/Tritonia-hombergii	1.0	3	3	Animalia	Mollusca	Gastropoda	Nudibranchia	Tritoniidae	Tritonia	Tritonia hombergii		
Tritonia-plebeia-COI	Gastropoda/Nudibranchia/Tritoniidae/Tritonia-plebeia	1.0	8	8	Animalia	Mollusca	Gastropoda	Nudibranchia	Tritoniidae	Tritonia	Tritonia plebeia		
Trivia-arctica-COI	Gastropoda/Littorinimorpha/Triviidae/Trivia-arctica	1.0	3	3	Animalia	Mollusca	Gastropoda	Littorinimorpha	Triviidae	Trivia	Trivia arctica		
Trochulus-hispidus-COI	Gastropoda/Stylommatophora/Hygromiidae/Trochulus-hispidus	1.0	145	145	Animalia	Mollusca	Gastropoda	Stylommatophora	Hygromiidae	Trochulus	Trochulus hispidus		Trochulus sp. BOLD:ACI9420
Trochulus-striolatus-COI	Gastropoda/Stylommatophora/Hygromiidae/Trochulus-striolatus	1.0	16	16	Animalia	Mollusca	Gastropoda	Stylommatophora	Hygromiidae	Trochulus	Trochulus striolatus		
Trophonella-shackletoni-COI	Gastropoda/Neogastropoda/Muricidae/Trophonella-shackletoni	1.0	3	3	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Trophonella	Trophonella shackletoni		Trophon shackletoni
Trophonopsis-muricata-COI	Gastropoda/Neogastropoda/Muricidae/Trophonopsis-muricata	1.0	5	5	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Trophonopsis	Trophonopsis muricata		
Turridrupa-astricta-COI	Gastropoda/Neogastropoda/Turridae/Turridrupa-astricta	1.0	4	4	Animalia	Mollusca	Gastropoda	Neogastropoda	Turridae	Turridrupa	Turridrupa astricta		
Turrilatirus-turritus-COI	Gastropoda/Neogastropoda/Fasciolariidae/Turrilatirus-turritus	1.0	4	4	Animalia	Mollusca	Gastropoda	Neogastropoda	Fasciolariidae	Turrilatirus	Turrilatirus turritus		
Turris-garnonsii-COI	Gastropoda/Neogastropoda/Turridae/Turris-garnonsii	1.0	15	15	Animalia	Mollusca	Gastropoda	Neogastropoda	Turridae	Turris	Turris garnonsii		
Unio-delphinus-ND4	Bivalvia/Unionida/Unionidae/Unio-delphinus	1.0	4	4	Animalia	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus		
Urosalpinx-cinerea-COI	Gastropoda/Neogastropoda/Muricidae/Urosalpinx-cinerea	1.0	31	31	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Urosalpinx	Urosalpinx cinerea		
Uroteuthis-duvaucelii-COI	Cephalopoda/Myopsida/Loliginidae/Uroteuthis-duvaucelii	1.0	5	5	Animalia	Mollusca	Cephalopoda	Myopsida	Loliginidae	Uroteuthis	Uroteuthis duvaucelii		
Uroteuthis-edulis-COI	Cephalopoda/Myopsida/Loliginidae/Uroteuthis-edulis	1.0	4	4	Animalia	Mollusca	Cephalopoda	Myopsida	Loliginidae	Uroteuthis	Uroteuthis edulis		
Utterbackiana-implicata-COI	Bivalvia/Unionida/Unionidae/Utterbackiana-implicata	1.0	5	5	Animalia	Mollusca	Bivalvia	Unionida	Unionidae	Utterbackiana	Utterbackiana implicata		Anodonta implicata
Vallonia-costata-COI	Gastropoda/Stylommatophora/Valloniidae/Vallonia-costata	1.0	23	23	Animalia	Mollusca	Gastropoda	Stylommatophora	Valloniidae	Vallonia	Vallonia costata		
Vallonia-gracilicosta-COI	Gastropoda/Stylommatophora/Valloniidae/Vallonia-gracilicosta	1.0	10	10	Animalia	Mollusca	Gastropoda	Stylommatophora	Valloniidae	Vallonia	Vallonia gracilicosta		
Vallonia-parvula-COI	Gastropoda/Stylommatophora/Valloniidae/Vallonia-parvula	1.0	6	6	Animalia	Mollusca	Gastropoda	Stylommatophora	Valloniidae	Vallonia	Vallonia parvula		
Vallonia-pulchella-COI	Gastropoda/Stylommatophora/Valloniidae/Vallonia-pulchella	1.0	6	6	Animalia	Mollusca	Gastropoda	Stylommatophora	Valloniidae	Vallonia	Vallonia pulchella		
Vampyroteuthis-infernalis-COI	Cephalopoda/Vampyromorpha/Vampyroteuthidae/Vampyroteuthis-infernalis	1.0	4	4	Animalia	Mollusca	Cephalopoda	Vampyromorpha	Vampyroteuthidae	Vampyroteuthis	Vampyroteuthis infernalis		
Velutina-velutina-COI	Gastropoda/Littorinimorpha/Velutinidae/Velutina-velutina	1.0	8	8	Animalia	Mollusca	Gastropoda	Littorinimorpha	Velutinidae	Velutina	Velutina velutina		Littorinimorpha sp. 3 KL-2013
Ventridens-intertextus-COI	Gastropoda/Stylommatophora/Gastrodontidae/Ventridens-intertextus	1.0	5	5	Animalia	Mollusca	Gastropoda	Stylommatophora	Gastrodontidae	Ventridens	Ventridens intertextus		
Ventridens-ligera-COI	Gastropoda/Stylommatophora/Gastrodontidae/Ventridens-ligera	1.0	6	6	Animalia	Mollusca	Gastropoda	Stylommatophora	Gastrodontidae	Ventridens	Ventridens ligera		
Venus-casina-COI	Bivalvia/Venerida/Veneridae/Venus-casina	1.0	3	3	Animalia	Mollusca	Bivalvia	Venerida	Veneridae	Venus	Venus casina		
Vermeijius-virginiae-COI	Gastropoda/Neogastropoda/Fasciolariidae/Vermeijius-virginiae	1.0	9	9	Animalia	Mollusca	Gastropoda	Neogastropoda	Fasciolariidae	Vermeijius	Vermeijius virginiae		Fusinus virginiae
Vertigo-alabamensis-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-alabamensis	1.0	6	6	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo alabamensis		
Vertigo-alpestris-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-alpestris	1.0	6	6	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo alpestris		
Vertigo-angustior-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-angustior	1.0	4	4	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo angustior		
Vertigo-antivertigo-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-antivertigo	1.0	4	4	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo antivertigo		
Vertigo-arizonensis-COI	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-arizonensis	1.0	5	5	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo arizonensis		
Vertigo-arizonensis-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-arizonensis	1.0	3	3	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo arizonensis		
Vertigo-arthuri-COI	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-arthuri	1.0	54	54	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo arthuri		Vertigo brierensis
Vertigo-arthuri-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-arthuri	1.0	12	12	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo arthuri		Vertigo brierensis
Vertigo-bollesiana-COI	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-bollesiana	1.0	5	5	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo bollesiana		
Vertigo-bollesiana-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-bollesiana	1.0	4	4	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo bollesiana		
Vertigo-botanicorum-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-botanicorum	1.0	8	8	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo botanicorum		
Vertigo-californica-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-californica	1.0	10	10	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo californica		
Vertigo-chiricahuensis-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-chiricahuensis	1.0	4	4	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo chiricahuensis		Vertigo cf. chiricahuensis JCN-2017
Vertigo-circumlabiata-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-circumlabiata	1.0	4	4	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo circumlabiata		
Vertigo-clappi-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-clappi	1.0	5	5	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo clappi		
Vertigo-coloradensis-COI	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-coloradensis	1.0	21	21	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo coloradensis		
Vertigo-coloradensis-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-coloradensis	1.0	5	5	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo coloradensis		
Vertigo-columbiana-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-columbiana	1.0	5	5	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo columbiana		
Vertigo-concinnula-COI	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-concinnula	1.0	12	12	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo concinnula		
Vertigo-concinnula-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-concinnula	1.0	6	6	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo concinnula		
Vertigo-cristata-COI	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-cristata	1.0	14	14	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo cristata		
Vertigo-cristata-CYTB	Gastropoda/Stylommatophora/Vertiginidae/Vertigo-cristata	1.0	3	3	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo	Vertigo cristata		
